Point,"argument, racja, kwestia$racja$istota rzeczy , sedno sprawy$czubek$punkt$",0
Call,"nazywać się$nazywać$nazywać$wzywać$wołać$",0
Poor,"biedny, ubogi$słaby$słaby$biedny$być ubogim w$",0
Week,"tydzień$tydzień (roboczy), dni powszednie$",0
Keep,"zatrzymać, trzymać$przechowywać , trzymać$ciągle , nie przestawać$nie dawać spać/utrzymywać w czystości /zapewniać bezpieczeństwo$trzymać pozostawiać$",0
Wide,"szeroki$o szerokości 5 /3 /6$szeroki zakres/wybór/asortyment$szeroko otwarty$niecelny, chybiony$",0
Member,"człon-ek/kini$",0
Provide,"dostarczać, zaopatrywać$dostawca, dostarczyciel/ka$",0
Simple,"prosty$prosty$prosty$",0
End,"koniec$koniec$koniec, kres$w końcu$zakończyć się$",0
Hold,"trzymać$przytrzymać, trzymać$przeprowadzać$mieścić$mieć, zajmować$",0
Close,"zamykać (się)$zamykać się$ulegać likwidacji$zakończyć (się)$",0
State,"stan$zdenerwowany$stan$państwo$państwo$",0
Turn,"odwracać się$skręcać$odwracać$obracać (się)$sinieć/stygnąć/kwaśnieć$",0
Fine,"w porządku , zdrowy$w porządku , w sam raz$świetny$dobrze$drobny, delikatny$",0
Word,"słowo$nic nie wierzyć/nie rozumieć/słyszeć ani słowa$ostrzeżenie/rada/podziękowanie$porozmawiać z$wstawić się za$",0
Follow,"podążać (za), chodzić za, śledzić$nastąpić (po)$trzymać się /$stosować się do /$brać z przykład$",0
Wrong,"zły, błędny$mylić się$pomylić się w$zły$zły$",0
Family,"rodzina$dzieci$rodzina$",0
Begin,"zaczynać$zaczynać się$zaczynać się od$najpierw, na początku$po pierwsze$",0
French,"",0
Fact,"fakt$fakty$w rzeczywistości$właściwie (to)$rzecz w tym, że, prawda jest taka , że$",0
Bring,"zabierać, przynosić, przyprowadzać$przynosić szczęście/pokój/wstyd$nie móc zmusić się do$",0
Nice,"miły, przyjemny, ładny$miły, sympatyczny$całkiem , zupełnie$",0
Head,"głowa$głowa$dyrektor/ka, szef/owa$dyrektor/ka$czoło, szczyt$",0
Like,"jak$Jaki/e jest?$to ?$podobny do, typowy dla$(taki) jak$",0
Happy,"szczęśliwy$chętnie z przyjemnością$szczęśliwy$zadowolony$wszystkiego najlepszego z okazji urodzin /szczęśliwego Nowego Roku$",0
Month,"miesiąc$miesiąc$",0
Going,"sprawa$warunki, sytuacja$odejście$",0
Red,"czerwony$rudy$zarumienić się$czerwony$",0
Side,"strona$bok$bok$bok, strona$strona$",0
Help,"pomagać$pomagać$nie móc się powstrzymać przed , nie móc nic poradzić na$poczęstować się ( )$",0
Sorry,"przepraszam , przykro mi$przykro$Słucham?$≈ żałować$opłakany widok/stan, przykra sprawa$",0
Business,"biznes, interesy$firma, przedsiębiorstwo$interes, praca$przykra /dziwna sprawa$≈ to (prywatna) sprawa$",0
Start,"zaczynać$zaczynać (się)$powstawać, zakładać$włączać (się), uruchamiać (się)$z na początku$",0
Dead,"martwy, nieżywy$zepsuty$jak wymarły$zupełny$zdrętwiały$",0
Night,"noc$wieczór$wieczór, noc$wcześnie/późno się położyć$wyjście, wieczór poza domem$",0
Run,"biegać, biec$prowadzić$podrzucić$chodzić, pracować, działać$uruchamiać, zapuszczać$",0
Heavy,"ciężki$ciężki$duży$osoba, która dużo pije /pali , nałogow-y/a pija-k/czka/palacz/ka$obfity intensywny śnieg/deszcz$",0
Eye,"oko$ucho (igielne )$mieć wyczucie$mieć na oku$mieć na oko$",0
Write,"pisać$pisać$pisać$wypisać$",0
Cold,"zimny$chłodny$na zimno$chłód$",0
Home,"dom$dom opieki$czuć się jak (u siebie) w domu , mieć świetną orientację$czuć się jak (u siebie) w domu , rozgościć się$ojczyzna$",0
Set,"wyznaczać$ustalać$nastawiać$dawać przykład/ustanawiać rekord/określać standard$podpalić$",0
Ready,"gotowy$gotowy$być gotowym$",0
Question,"pytanie$kwestia$wątpliwość$/ , o którym mowa, ten /to$nie wchodzić w rachubę , być wykluczonym$",0
Move,"przeprowadzać się, przenosić się, wyprowadzać się$przenosić (się), przesuwać (się), ruszać (się)$przystępować do realizacji$podejmować kroki$przesuwać$",0
Green,"zielony$zielony, ekologiczny$zielony$zielony$",0
Information,"informacje, informacja$",0
Play,"grać (w/z)$bawić się (w)$grać (na)$grać, nadawać, odtwarzać$grać$",0
Deep,"głęboki$głęboki$głęboki na metr/sześć$głęboki$niski$",0
Power,"władza$władza$energia, moc$mocarstwo, potęga$uprawnienie, moc, władza$",0
Pay,"płacić (za), zapłacić (za), opłacić$płacić, zapłacić$opłacać się, popłacać$płacić (za), zapłacić (za)$uważać$",0
Left,"lewy, w lewo, po lewej$",0
Change,"zmieniać (się)$zmieniać$przebierać się$przesiadać się$wymienić$",0
Hear,"słyszeć$słyszeć, dowiedzieć się$rozpatrywać$nie chcieć o słyszeć$",0
Complete,"kompletny$kompletny$gotowy, ukończony$",0
Interest,"zainteresowanie$zainteresowanie$odsetki$odsetki$zainteresowanie$",0
Include,"zawierać, obejmować$obejmować, ujmować$",0
Hot,"gorący$pikantny$modny, atrakcyjny$modny gorący temat$",0
Development,"rozwój$opracowanie$rozwój$zabudowa$osiedle, zabudowa$",0
Believe,"wierzyć$sądzić, przypuszczać$wierzyć$nie wierzyć własnym oczom /uszom$choć trudno w to uwierzyć$",0
Fair,"sprawiedliwy, uczciwy, w porządku$sprawiedliwy, uczciwy, w porządku$jasny$spora ilość/odległość/wielkość$pogodny$",0
Money,"pieniądze$",0
Allow,"pozwalać, zezwalać na$pozwalać, dopuszczać do$pozwalać$przewidywać, zarezerwować (sobie)$",0
Huge,"ogromny, olbrzymi$",0
Book,"książka$karnet bloczek znaczków /biletów$zeszyt, notes$",0
Meet,"spotykać (się)$poznać (się)$zbierać się$odbierać, czekać na$spełniać$",0
Rich,"bogaty$bogaty$tłusty, tuczący$bogaty$bogactwo$",0
Water,"woda$woda$",0
Lead,"prowadzić$prowadzić$prowadzić (z)$przewodzić$kierować, prowadzić$",0
Safe,"bezpieczny$bezpieczny$bezpieczny$można śmiało powiedzieć$bezpieczne miejsce$",0
Other,"inny$inny, pozostały, drugi$inny$drug-a/i strona/koniec ( )$parę / temu$",0
Live,"żyć, dożyć$mieszkać na/w/koło$żyć$Nigdy mi tego nie zapomną !$",0
Chief,"główny$główny$",0
Form,"forma$formularz$postać , forma$forma$być w /nie w formie$",0
Stand,"stać$wstawać$stać w kolejce$stawiać , stać$nie móc znieść$",0
Light,"światło$światło$ogień$podpalić$w świetle$",0
Room,"pokój$miejsce$miejsce na , możliwość$",0
Happen,"zdarzyć się, wydarzyć się, dziać się$stać się, zdarzyć się$przypadkiem$tak się składa , że$",0
Warm,"ciepły$ciepły$ciepły, gorący, serdeczny$",0
Level,"poziom$poziom$poziom$kondygnacja$",0
Carry,"nieść, przenosić$przenosić, nieść, wieźć$nosić$przenosić, być nosicielem$zawierać, nieść za sobą$",0
Fresh,"nowy$świeży$świeży$świeże powietrze$woda słodka$",0
Car,"samochód$wagon$",0
Talk,"rozmawiać$prowadzić rozmowy , negocjować$planować$rozmawiać o interesach /polityce$à propos , jak już jesteśmy przy$",0
Cheap,"tani$tani$tani$skąpy$",0
Council,"",0
Appear,"wydawać się$pojawiać się, ukazywać się$pojawiać się, ukazywać się$występować w/na$",0
United,"zgodny$zjednoczony$",0
Policy,"polityka$polisa$",0
Produce,"wytwarzać, produkować$powodować, wywoływać$wyjmować$być producentem , reżyserować$",0
Strange,"dziwny$obcy$dziwnie$",0
Market,"rynek, targ$supermarket$rynek$rynek$na rynku , (wystawiony) na sprzedaż$",0
Sit,"siedzieć$siadać$posadzić$stać$obradować$",0
Soft,"miękki$delikatny, miękki$cichy$delikatny, łagodny$pobłażliwy, łagodny$",0
Court,"sąd$sąd$boisko, kort$dwór$",0
Offer,"proponować, oferować$proponować, ofiarować się$oferować$oferować$",0
Quiet,"cichy$spokojny$milczący, cichy$siedzieć cicho, trzymać w tajemnicy$",0
Effect,"wpływ, efekt, skutek$w praktyce$wchodzić w życie$zaczynać działać$w tym stylu sensie$",0
Consider,"rozważać$brać pod uwagę$uważać za$",0
Quick,"szybki$szybki$",0
Result,"skutek, wynik, rezultat$wynik$wynik$",0
Expect,"oczekiwać, spodziewać się$oczekiwać na , spodziewać się$oczekiwać, wymagać$pewnie, spodziewam się$spodziewać się (dziecka )$",0
Broad,"szeroki$szeroki wachlarz/wybór$ogólny zarys/obraz$silny$w biały dzień$",0
Idea,"pomysł$myśl, pojęcie$nie mieć pojęcia$pogląd$idea$",0
Suggest,"proponować, sugerować$polecać$sugerować, wskazywać$",0
Very,"bardzo$niezbyt dobry/wysoki/szczęśliwy$",0
Let,"pozwalać$wpuszczać/przepuszczać$null$pozwól , że ...$wynajmować$",0
Lovely,"śliczny$uroczy$",0
Study,"uczyć się, studiować$studiować$",0
Read,"czytać, przeczytać$czytać, przeczytać$czytać$pokazywać$",0
Joint,"wspólny$wspólnie$",0
Job,"praca$praca$obowiązek$źle/dobrze się spisać z$dobrze/świetnie się spisać$",0
Require,"wymagać$żądać żeby , wymagać od$",0
Bright,"jasny$jasny$bystry$pogodny$jasno$",0
Name,"imię, nazwisko, nazwa$w imię$zła /dobra sława reputacja, złe /dobre imię$przezywać , obrzucać wyzwiskami$",0
Continue,"trwać, kontynuować$kontynuować$iść jechać dalej$",0
Average,"przeciętny$przeciętny, średni$przeciętny$",0
Body,"ciało$ciało, zwłoki$korpus$grupa, ciało$główna część$",0
Lose,"zgubić$stracić$stracić$przegrać$stracić / /$",0
Inc,"Inc., z os. prawn.$",0
Report,"raport, sprawozdanie$wykaz ocen , świadectwo$",0
Add,"dodawać$zwiększać$dodawać$dodawać$",0
Unlikely,"mało prawdopodobny$nieprawdopodobny$",0
Line,"linia, kreska$szereg, rząd, linia$sznur, żyłka$linia, połączenie$kolejka$",0
Dry,"suchy$suchy, bezdeszczowy$suchy, wyschnięty, spierzchnięty$wytrawny$suchy, nudny$",0
Law,"prawo$zgodnie z prawem , w myśl prawa$prawo$praworządność$prawo$",0
Fall,"spadać, padać$spadać, upadać$opadać$podupadać$zasnąć/zachorować/zamilknąć$",0
Thin,"cienki$chudy, szczupły$rzadki$rzadki, nieliczny$rozrzedzony$",0
Face,"twarz, mina$krzywić się$stroić miny$rzednie mina/twarz się rozpromienia$prosto w twarz$",0
Remain,"przetrwać, zachować się, pozostawać$zachować spokój/być otwartym , pozostawać tajemnicą /więźniem$pozostawać na/w/z$",0
Slow,"wolny, powolny$ociągać się z$≈ spóźniać się$słaby, niemrawy$tępy$",0
Friend,"przyjaci-el/ółka, kole-ga/żanka, znajom-y/a$przyjaci-el/ółka z dawnych lat , star-y/a przyjaci-el/ółka$przyjaźnić się (z )$zaprzyjaźnić się (z )$",0
Remember,"pamiętać$pamiętać$",0
Tiny,"malutki, maleńki$",0
Authority,"prawo, władza$władze$autorytet$autorytet w dziedzinie$",0
Buy,"kupować$",0
Wild,"dziki$dziki$dziki, szalony$burzliwy$bezpodstawn-e/a oskarżenie/przypuszczenie/plotka$",0
Road,"droga, szosa$ulica$trochę dalej, niedaleko$po drugiej stronie (drogi )$w drodze , w podróży$",0
Speak,"rozmawiać, mówić$rozmawiać z$rozmawiać mówić o$mówić po angielsku /francusku /niemiecku$przemawiać$",0
Empty,"pusty$pusty$pustka$",0
Minister,"minister$duchowny$",0
Stop,"przestawać$zatrzymywać się$zatrzymywać (się)$zatrzymywać (się)$zatrzymywać się, stawać$",0
Alone,"sam, samemu, samotnie$tylko$dać spokój$zostawić w spokoju$",0
Rate,"współczynnik$stopa, stawka, kurs$tempo$w tym tempie , jak tak dalej pójdzie$w razie , tak czy siak$",0
Send,"wysyłać, przesyłać$wysyłać$usypiać$",0
Narrow,"wąski$wąski$nieznaczn-a/e porażka/zwycięstwo$ogromne szczęście, cud$",0
Door,"drzwi$drzwi$za zamkniętymi drzwiami$dwa/trzy domy dalej$",0
Receive,"otrzymywać$przyjmować, odbierać$przyjmować$",0
Bloody,"krwawy$krwawy$",0
Hour,"godzina$godzina$godziny$pełna równa godzina$do późna , bez przerwy$",0
Decide,"decydować$rozstrzygać$czynnik rozstrzygający$",0
Busy,"zajęty$zatłoczony$gorączkowy$zajęty$",0
Office,"biuro$biuro, punkt$stanowisko$",0
Win,"wygrać$wygrać$wygrać$zdobyć (sobie) poparcie/szacunek/wsparcie$jest bez szans$",0
Tall,"wysoki$wysoki, ≈ mieć wzrostu$",0
Understand,"rozumieć$wiedzieć, rozumieć$rozumieć$o ile mi/nam wiadomo, to ..., rozumiem/y, że ...$porozumieć się, dogadać się$",0
Clean,"czysty$przyzwoity$bez wykroczeń$uczciwy$",0
War,"wojna$wojna$walka$",0
Describe,"opisywać$",0
Thick,"gruby$(o) grubości 10cm/2m$gęsty$gęsty$gęsty$",0
Mother,"matka, mama$Matka$",0
Develop,"rozwijać (się)$opracowywać$nabywać, ≈ pojawiać się$pojawiać się$wywoływać$",0
Fast,"szybki$≈ spieszyć się$",0
Person,"osoba$osobiście$",0
Agree,"zgadzać się$zgadzać się$uzgadniać$pokrywać się$",0
Rare,"rzadki$krwisty$",0
Reason,"powód, przyczyna$powód$rozsądek, rozum$w granicach rozsądku$",0
Open,"otwarty$otwarty$otwarty$otwarty, wolny$otwarty$",0
Grand,"wielki$dostojny, ważny$świetny$",0
View,"pogląd, zdanie$widok$widok$wzrok$na oczach$",0
Reach,"docierać do$sięgać (po do), dosięgnąć$móc dosięgnąć ((do) )$sięgać (do)$osiągać$",0
Brief,"krótki$zwięzły$w skrócie$krótko$",0
Term,"termin$okres, kadencja$semestr, okres$na dłuższą /krótką metę , w dłuższej /krótszej perspektywie$",0
Build,"budować$budować$",0
Grey,"szary, popielaty$siwy$szary$szary$szara strefa$",0
Period,"okres$godzina (lekcyjna), część$okres, miesiączka$kropka$",0
Involve,"wymagać, wiązać się z$dotyczyć$angażować$",0
Funny,"śmieszny, zabawny$dziwny$",0
Centre,"środek, centrum$centrum$centrum$centrum, środek$być w centrum uwagi$",0
Spend,"wydawać$spędzać$",0
Severe,"ostry, poważny, trudny$surowy$surowy$surowo, poważnie$",0
Figure,"cyfra$liczby jednocyfrowe /dwucyfrowe$liczba$postać$postać$",0
Return,"wracać$zwracać, oddawać$powracać wracać do$powracać wracać do$powracać$",0
Vast,"olbrzymi$",0
Society,"społeczeństwo$towarzystwo$",0
Draw,"rysować$ciągnąć/przeciągać$wjeżdżać (na)/wyjeżdżać/odjeżdżać$odsuwać zasuwać zasłony$zwracać ( ) uwagę na$",0
Ill,"źle$",0
Police,"policja,$",0
Die,"umierać$marzyć o$świetny, niesamowity$",0
Weak,"słaby$słaby$słaby$słaby$słaby$",0
City,"miasto$(londyńskie) City$",0
Hope,"mieć nadzieję$mieć nadzieję na$",0
Brown,"brązowy$brązowy$brąz$",0
Create,"tworzyć$",0
Sick,"chory$wymiotować$mieć mdłości$mieć (serdecznie) dosyć$wkurza mnie to$",0
Community,"społeczność$środowisko, społeczność$",0
Walk,"chodzić$odprowadzać do domu /$wyprowadzać psa$",0
Near,"blisko, niedaleko, koło, w pobliżu$być bliskim , prawie$prawie, bliski$blisko, niedaleko$bliski$",0
Million,"milion$setki$",0
Sell,"sprzedawać$sprzedawać, prowadzić$kosztować$sprzedawać się (w liczbie )$napędzać sprzedaż$",0
Angry,"zły, rozgniewany$ze złością$",0
Kind,"rodzaj$jakiś$(tak) jakoś, dosyć$rodzaju$",0
Wait,"czekać$czekać$nie móc się doczekać$kazać czekać$zaczekać i zobaczyć$",0
Well,"zdrowy$wszystko dobrze w porządku$łatwo, dobrze$(to) nawet lepiej$",0
Price,"cena$cena$za odpowiednią cenę$za wszelką cenę$",0
Cause,"przyczyna$powód$sprawa$",0
Guilty,"winny$winny$z poczuciem winy$poczucie winy$",0
Control,"władza, kontrola$kontrola$pod kontrolą$niekontrolowany, poza kontrolą$ograniczenie$",0
Pass,"mijać, przechodzić, przejeżdżać$mijać , przelatywać/przejeżdżać/przechodzić nad /przez$podawać$mijać$zabić czas$",0
Lucky,"szczęśliwy, ≈ mieć szczęście$szczęśliwy$szczęśliwie, na szczęście$",0
Action,"działanie, czyn, akcja$akcja$nieczynny, niesprawny, wyłączony z gry$kroki prawne , postępowanie (prawne )$≈ na polu bitwy$",0
Lie,"leżeć w/na$leżeć$",0
Tough,"trudny$restrykcyjny, twardy$twardy, mocny$twardy$twardy$",0
Cost,"koszt$cena, koszt$za wszelką cenę$na własnej skórze , z własnego doświadczenia$",0
Accept,"przyjmować, akceptować$przyjmować do wiadomości$przyjmować$brać (na siebie) odpowiedzialność/winę$zaakceptować$",0
Glad,"zadowolony$chętny$cieszyć się z$",0
Issue,"kwestia$numer, egzemplarz, wydanie$sporny, będący przedmiotem dyskusji$nie zgodzić się (z )$",0
Watch,"obserwować, oglądać$być ostrożnym , uważać (na)$obserwować, śledzić$",0
Yellow,"żółty$(kolor) żółty$",0
Process,"proces$proces$przy okazji , przy tym, w dodatku$być w trakcie$",0
Raise,"podnosić$podnosić$podnosić, podwyższać$zbierać$podnosić głos$",0
Net,"siatka$siatka, sieć$Internet$",0
Position,"pozycja$położenie$być w stanie , móc$pozycja$być na swoim miejscu$",0
Base,"podstawa$podstawa$baza$baza$siedziba$",0
Dear,"drogi, szanowny$drogi, bliski$drogi$drogi sercu$",0
Course,"oczywiście$oczywiście$absolutnie nie$kurs$danie$",0
Apply,"składać wniosek podanie, zgłaszać się$mieć zastosowanie$stosować$nakładać$przykładać się$",0
Healthy,"zdrowy$zdrowy$zdrowy$",0
Minute,"minuta$minutka, chwila$lada moment$ostatnia chwila$(zaraz) jak tylko, zaraz jak$",0
Break,"złamać (się), stłuc (się)$złamać rękę /nogę$zepsuć (się)$złamać umowę /słowo/zasadę$naruszyć prawo$",0
Slight,"nieznaczny, drobny$drobny$",0
Education,"edukacja, oświata, wykształcenie$edukacyjny, oświatowy, pouczający$edukacyjnie$",0
Explain,"wyjaśniać, tłumaczyć$tłumaczenie (się), wyjaśnianie$",0
Friendly,"przyjazny, życzliwy$być z na stopie przyjacielskiej$życzliwość$",0
Type,"rodzaj$typ, osobowość$nie być w typie$",0
Learn,"uczyć się$uczyć się$zrozumieć, uczyć się$",0
Flat,"mieszkanie$",0
Research,"badania (naukowe )$",0
Increase,"zwiększać (się), wzrastać$",0
Keen,"zapalony$zainteresowany$czuły$zapał$żywo$",0
Subject,"temat$przedmiot$podmiot$obywatel/ka, poddan-y/a$",0
Cover,"zakrywać, nakrywać$pokrywać$przebyć$zajmować$obejmować$",0
Pale,"bladoniebieski/bladozielony/bladoczerwony$blady$",0
Programme,"program$program$program$",0
Grow,"rosnąć$rosnąć, hodować, uprawiać$rosnąć$zmęczyć się/postarzeć się/uspokoić się$rosnąć, zapuszczać$",0
Wet,"mokry$mokry, deszczowy$mokry$cieniarski, ofiarowaty$",0
Girl,"dziewczynka, dziewczyna$dziewczyny$",0
Claim,"twierdzić$sobie / się/$domagać się$pochłonąć$",0
Firm,"twardy$zdecydowany, stanowczy$mocny, pewny$stanowczy$stanowczo$",0
Moment,"chwila, moment$chwila, moment$w tej chwili$na razie$(zaraz) jak tylko, zaraz jak$",0
Sad,"smutny$smutny$żałosny$smutek$",0
Age,"wiek$epoka, doba$wiek$nieletni, niepełnoletni$",0
Support,"popierać$potwierdzać$utrzymywać$utrzymywać$kibicować, dopingować$",0
Pure,"czysty$czysty$czysty$matematyka/fizyka czysta$czysty$",0
Father,"ojciec$ojciec$ojciec$",0
Cut,"ciąć, przecinać, obcinać$obniżać, redukować$przeciąć (się w), skaleczyć się w$wycinać$",0
Sweet,"słodki$słodki$miły, kochany$słodki$słodycz$",0
Force,"siła$siła$siła, moc$w mocy /w życie$przybywać licznie$",0
Rough,"szorstki, nierówny$przybliżony, orientacyjny$wzburzony, gwałtowny$kiepski, podły$trudny$",0
Order,"kolejność$rozkaz, polecenie$zobowiązany, wykonujący rozkazy$zamówienie$porządek$",0
Stay,"zostawać, pozostawać$pozostawać, być$zatrzymywać się, mieszkać$nie ruszać się (z miejsca )$",0
Absolute,"absolutny , całkowity, zupełny$jednoznaczny$",0
Value,"wartość$wartość$dobry interes$",0
Contain,"zawierać$zawierać$opanować$opanować$",0
Mere,"sam$najmniejszy, najdrobniejszy$",0
Act,"zachowywać się$działać$grać, występować$",0
Reduce,"zmniejszać, obniżać, redukować$redukować$",0
Spanish,"",0
Matter,"sprawa$materia$materiał, substancja$co się stało , o co chodzi$coś się stało /nic się nie stało$",0
Establish,"zakładać$zapewniać pozycję jako$nawiązywać kontakt/stosunki$ustanawiać, ustalać$ustalać$",0
Cool,"chłodny$świetny$spokojny, opanowany$chłodny$chłód, opanowanie$",0
Health,"zdrowie$kondycja$",0
Join,"wstąpić do$przyłączyć się do$połączyć$łączyć (się)$stanąć w kolejce$",0
Fit,"pasować (do)$zmieścić się/$zamontować, założyć$pasować (do), odpowiadać$odpowiadać$",0
